city,year,page,line_no,organization_name,category,sub_category,line,address,description
Kansas City,1916,1578,19,St. Peter's,Churches,,"St. Peter's, 217 N. 17th. Rev. John Ben- nett, rector. Sunday services, 11 a. m. and 7:30 p. m. Sunday School, 10 a. m.",,
Kansas City,1916,1578,20,Ascension,Churches,,"Ascension, 319 Stewart av. Rev. Strong, rector. 935 Everett av.",,
Kansas City,1916,1578,21,Zion's (German),Churches,,"Zion's (German), 645 Orville av. Rev. Henry Vieth, pastor. Sunday services, 10:45 a. m. and 7:30 p. m. Sunday School, 10 a. m.",,
Kansas City,1916,1578,22,Glendale,Churches,,"Glendale, 2717 N. Tremont. Rev. Ben- jamin H. Kiper, pastor. Sunday serv- ices, 11 a. m. and 7:30 p. m. Sunday School, 10 a. m.",,
Kansas City,1916,1578,23,Life Line Rescue Mission,Churches,,"Life Line Rescue Mission, 711 Osage av. Rev. Schuyler V. Coe, supt. Sunday services, 11 a. m. and 7:30 p. m. Sun- day School, 10 a. m.",,
Kansas City,1916,1580,4,KISSICK TRANSFER CO.,Uncategorized,,KISSICK TRANSFER CO.,,
Kansas City,1916,1580,6,Congregation Gomel Chesed,Churches,,"HEBREW Congregation Gomel Chesed, 70 Cen- tral av.",,
Kansas City,1916,1580,7,Argentine Branch,Churches,,"LATTER DAY SAINTS Argentine Branch, 1301 S. 37th, Rev. W. S. Brown.",,
Kansas City,1916,1580,8,Armstrong Branch,Churches,,"Armstrong Branch, 732 Colorado av. Edward Tucker, Elder. Sunday serv- ices, 11 a. m. and 7:45 p. m. Sunday School, 9:30 a. m.",,
Kansas City,1916,1580,9,Chelsea,Churches,,"Chelsea, Garfield av., ne. cor. 28th. Sun- day services, 11 a. m.",,
Kansas City,1916,1580,10,Quindaro Branch,Churches,,"Quindaro Branch, 2826 N. 20th. Rev. Daniel E. Hough. Sunday services, 11 a. m. and 7:45 p. m. Sunday School, 9:45 a. m.",,
Kansas City,1916,1580,11,Danish,Churches,,"LUTHERAN Danish, 731 Grandview av. Rev. Carl Wilhelmsen, pastor. Sunday services, 10 a. m. and 8 p. m. Sunday School, 11 a. m.",,
Kansas City,1916,1580,12,German (Immanuel),Churches,,"German (Immanuel), 2609 Metropolitan av. Rev. John H. Rengstorf, pastor. Sunday services, 10:30 a. m. Sunday School, 9:30 a. m.",,
Kansas City,1916,1580,13,Immanuel,Churches,,"Immanuel, 2549 Metropolitan av.",,
Kansas City,1916,1580,14,"St. Luke's, German Evangelical",Churches,,"St. Luke's, German Evangelical, Grand- view av., ne. cor. Reynolds av. Rev. T. Henry Juengel, pastor. Sunday services, 10:30 a. m. and 7:30 p. m. Sunday School, 9:30 a. m.",,
Kansas City,1916,1580,15,Swedish,Churches,,"Swedish, Riverview av., ne. cor. 7th. Rev. Charles Anderson, pastor. Sun- day services, 11 a. m. and 8 p. m. Sunday School, 9:45 a. m.",,
Kansas City,1916,1580,16,Security State Bank,Uncategorized,,Security State Bank 18th and Central,,
Kansas City,1916,1580,18,Trinity,Churches,,"Trinity, 714 Tauromee av. Rev. Albert B. Shrader, pastor, Sunday services, 11 a. m. and 7:30 p. m., Sunday School, 9:45 a. m.",,
Kansas City,1916,1580,19,Kansas Conference,Churches,,"METHODIST EPISCOPAL (Kansas Conference,) Rev. William O. Shepard, Bishop, 642 Everett av.",,
Kansas City,1916,1580,21,Central,Churches,,"Central, 724 S. Mill. Rev. E. L. Brown, pastor. Sunday services, 11 a. m. and 8 p. m. Sunday School, 9:45 a. m.",,
Kansas City,1916,1580,22,Central Avenue,Churches,,"Central Avenue, 956 Central av. Rev. H. O. Holter, pastor. Sunday services, 11 a. m. and 8 p. m. Sunday School, 9:45 a. m.",,
Kansas City,1916,1580,23,Epworth League,Civic Organizations,,"Grace, 1612 Quindaro boul. Rev. Fred- erick B. Benson, pastor. Sunday services, 11 a. m. and 8 p. m. Sunday School 9:45 a. m. Epworth League, 6:30 p. m. Prayer meeting, Wednesday, 8 p. m.",,
Kansas City,1916,1580,24,Epworth League,Civic Organizations,,"London Heights, Garfield av., ne. cor. 15th. Rev. John B. Vernon, pastor. Sunday services, 11 a. m. and 8 p. m. Sunday School, 9:45 a. m. Epworth League, 6:30. Prayer meeting, Wed- nesday, 7 p. m.",,
Kansas City,1916,1580,25,Metropolitan Avenue,Civic Organizations,,"Metropolitan Avenue, Metropolitan av., bet. 25th and 26th. Rev. George W. Durham, pastor. Sunday services, 11 a. m. and 8 p. m. Sunday School, 9:45 a. m.",,
Kansas City,1916,1580,26,Epworth League,Churches,,"Mount Pleasant, 5th and Stewart av. Rev. Edward M. Daniels, pastor. Sun- day services, 11 a. m. and 8 p. m. Sunday, School, 10 a. m. Epworth League, 6:30 p. m. Junior League, 2:30 p. m. Class Meeting. 12 m.",,
Kansas City,1916,1580,27,Quindaro,Churches,,"Quindaro, 3025 N. 27th. Rev. Ernest H. Tannehill, pastor. Sunday serv- ices, 11 a. m. and 8 p. m. Sunday School, 9:45 a. m. Prayer meeting, Wednesday, 8 p. m.",,
Kansas City,1916,1580,28,Washington Avenue,Churches,,"Washington Avenue, 700 Washington boul. Rev. Robert E. Maclean, pas- tor. Sunday services, 11 a. m. and 8 p. m. Sun Sunday School, 9:45 a. m.",,
Kansas City,1916,1580,29,Wesley,Churches,,"Wesley, Orville av., nw. cor. 32d. Rev. William C. Heaton, pastor. Sunday services, 11 a. m. and 7:30 p. m. Sun- day School, 9:45 a. m.",,
Kansas City,1916,1580,30,West German Conference,Churches,,"GERMAN West German Conference, District Su- perintendent, Rev. H. A. Hohenwald, 720 Ann av.",,
Kansas City,1916,1580,31,First German,Churches,,"First German, Sth, se. cor. State av. Rev. William Pommerenke, pastor. Sunday services, 11 a. m. and 8 p. m. Sunday School, 9:45 a. m.",,
Kansas City,1916,1580,32,Western District,Churches,,"METHODIST EPISCOPAL SOUTH Rev. Orion E. Vivian, Presiding Elder Western District, 753 Tauromee av.",,
Kansas City,1916,1580,1,Seventh St.,Churches,,"Seventh St., 7th, ne. cor. State av. Rev. Bell Phone Argentine 504 Notary Public J. E. Alexander, pastor. Sunday services, 11 a. m. and 8 p. m. Sunday School, 9:45 a. m. Senior League, 7 p. m. Prayer meeting, Wednesday, 8 p. m.",,
Kansas City,1916,1580,2,Chelsea,Churches,,"Chelsea, 25th, ne. cor. Freeman av. Rev. Charles H. Murphy. Sunday Services 11 a. m. and 7:30 p. m. Chris- tian Endeavor, 7:30 p. m. Sunday School, 9:45 a. m.",,
Kansas City,1916,1580,3,Gordon Place,Churches,,"Gordon Place, 800 Lafayette av. Rev. James C. McCain, pastor. Sunday services, 11 a. m. and 8 p. m. Sunday School, 9:45 a. m. Juniors, 3 p. m. Christian Endeavor, 7 p. m. Wednes- day services, 7 p. m.",,
Kansas City,1916,1580,4,Junction,Churches,,"Junction, Shawnee boul and Shawnee rd. Rev. E. K. Chamberlain, pastor. Sunday services, 8 p. m. Sunday School, 10:30 a. m.",,
Kansas City,1916,1580,5,London Heights,Churches,,"London Heights, 16th, nw, cor. Virgin- ia av. Rev. Eugene St. John, pas- tor. Sunday services, 11 a. m. and 7 p. m. Sunday School, 9:30 a. m. Sen- ior C. E., 6 p. m. Junior C. E., 3 p. m. Prayer meeting, Wednesday, 8 p. m.",,
Kansas City,1916,1580,6,People's,Churches,,"People's, 712 Nebraska av. Rev. B. A. Brooks, pastor. Sunday services, 11 a. m. and 8 p. m. Sunday School, 9:45 a. m. Christian Endeavor, 3 p. m.",,
Kansas City,1916,1580,7,State Avenue,Churches,,"State Avenue, 3149 State av. Rev. H. T. Stephens, pastor.",,
Kansas City,1916,1580,8,Tidings of Joy Mission,Churches,,"Tidings of Joy Mission, 445 Virginia av. Rev. G. B. Howard, pastor. Sun- day services, 11 a. m. and 7:30 p. m. Sunday School, 10 a. m. Gospel meet- ings, Tuesday and Friday nights.",,
Kansas City,1916,1580,9,Ebenezer A. M. E. Mission,Churches,,"Ebenezer A. M. E. Mission, Tremont, nw. cor. Sanford, Rev. Jesse A. Green, pas- tor. Sunday services 11 a. m. and 8 p. m. Sunday School 2 p. m.",,
Kansas City,1916,1580,10,First A. M. E.,Churches,,"First A. M. E., 8th, se. cor. Nebraska av. Rev. J. Richardson Ransom, pas- tor. Sunday services, 11 a. m. and 8 p. m. Sunday School, 10 a. m. Christian Endeavor, 7 p. m.",,
Kansas City,1916,1580,11,Ninth St. M. E.,Churches,,"Ninth St. M. E., 1419 N. 9th. Thomas S. McMorris, pastor. Sunday serv- ices, 11 a. m. and 8 p. m. Sunday School, 9:45 a. m.",,
Kansas City,1916,1580,12,St. Paul's,Churches,,"St. Paul's, 2321 Ruby av. Rev. How- ard D. Harris, pastor. Sunday serv- ices, 11 a. m. and 8 p. m. Sunday School, 1 p. m.",,
Kansas City,1916,1580,13,St. Peter's A. M. E.,Churches,,"St. Peter's A. M. E., 8th and Oakland av. Rev. M. I. Warfield, pastor. Sun- day services, 11 a. m. and 7.30 p. m. Sunday School, 1:30 p. m.",,
Kansas City,1916,1580,14,White Chapel,Churches,,"White Chapel, 28th nr. Parkway. Rev. Thomas F. Jones, pastor. Sunday services, 11 a. m. and 8 p. m. Sun- day School, 10 a. m. Prayer meeting, Wednesday, 8 p. m.",,
Kansas City,1916,1580,15,W. P. AIKEN,Churches,,"W. P. AIKEN Real Estate, Rentals Loans, Insurance 3108 STRONG AVENUE",,
Kansas City,1916,1580,16,Brotherhood,Churches,,"Brotherhood, 30th, sw. cor. Connor av. Rev. John Banford, pastor. Sunday services, 11 a. m. and 7:45 p. m. Sun- day School, 9:45 a. m.",,
Kansas City,1916,1580,17,Central,Churches,,"Central, 619 S. 7th. Rev. Stephen H. Jones, pastor. Sunday services, 11 a. m. and 7:30 p. m. Sunday School, 9:45 a. m. Y. P. S. C. E., 7 p. m. Prayer meeting, Wednesday, 7:30 p. m.",,
Kansas City,1916,1580,18,First,Churches,,"First, 7th, se. cor. Nebraska av. Rev. Henry H. Shawhan, pastor. Sunday services, 11 a. m. and 7:30 p. m. Sun- day School, 9:30 a. m. Christian En- deavor meeting, 6:15 p. m.",,
Kansas City,1916,1580,19,First (Argentine),Churches,,"First (Argentine), 1454 S. 30th. Rev. A. F. Heltman, pastor. Sunday serv- ices, 11 a. m. and 8 p. m. Sunday School, 10 a. m.",,
Kansas City,1916,1580,20,"First, United",Churches,,"First, United, 7th, ne. cor. Riverview av. Rev. Aaron H. Griffith, pastor. Sunday services, 11 a. m. and 8 p. m. Sunday School, 9:45 a. m.",,
Kansas City,1916,1580,21,Grandview Park,Churches,,"Grandview Park, 1613 Reynolds av. Rev. William Foulkes, pastor. Sun- day services, 11 a. m. and 8 p. m. Sunday School, 9:45 a. m. Prayer meeting, Wednesday, 8 p. m.",,
Kansas City,1916,1580,22,"Gibson, Porter & Brenner",Uncategorized,,"Gibson, Porter & Brenner FUNERAL DIRECTORS Lady Assistant 646-648 State Ave.",,
Kansas City,1916,1582,1,Auerbach & Guettel Palace CLOTHING CO,Uncategorized,,"Auerbach & Guettel Palace CLOTHING CO THE HOME OF HART SCHAFFNER & MARX CLOTHES 909-921 Main St., Kansas City, Mo.",,
Kansas City,1916,1582,2,Christian Endeavor Junior Society,Clubs,,"Second, 11th and Grandview boul. Rev. Nuburn M. Tatum, pastor. Sunday services, 11 a. m. and 7:30 p. m. Prayer meeting Wednesday, 7:30 p. m. Sunday School, 9:30 a. m. Christian Endeavor Junior Society, 3 p. m. Sen- ior Society, 6:30 p. m. Women's Mis- sionary Society, 1st Thursday, 2 р. m. Ladies' Aid Society, every Thurs- day, all day. Church session, Monday following last Sunday, 8 p. m. Dea- cons' meeting Tuesday before last Sunday, 8 p. m.",,
Kansas City,1916,1582,3,Christian En- deavor,Youth Organizations,,"United, 7th and Riverview av. Rev. R. Francis Hall, pastor. Sunday serv- ices, 11 a. m. and 7:30 p. m. Sunday School, 9:45 a. m. Christian En- deavor, 6:30 p. m.",,
Kansas City,1916,1582,4,Western Highlands,Churches,,"Western Highlands, Cleveland av., nw. cor. 12th. Rev. George S. Sutton, pas- tor. Sunday services, 11 a. m. and 8 p. m. Sunday School, 9:45 a. m.",,
Kansas City,1916,1582,5,First,Churches,,"First, 436 Nebraska av. Elder Joseph Z. Walker, pastor. Sabbath services, 11. a. m. and 8 p. m. Sabbath School, 9:30 a. m. Young People's services, 2 p. m.",,
Kansas City,1916,1582,6,Second,Churches,,"Second, 713 Freeman av. Rev. Jona- than W. Allison.",,
Kansas City,1916,1582,7,Oliver United Brethren Church,Churches,,"Oliver United Brethren Church, 1906 Riverview av. Rev. Ephraim C. Pet- ry, pastor. Sunday services, 11 a. m. and 8 p. m.",,
Kansas City,1916,1582,8,BROWN ABSTRACT CO.,Churches,,"BROWN ABSTRACT CO. Abstracts of Titles Tel. Home West 1180 ROOM ""D"" HUSTED BLDG. 6th and Minnesota Ave.",,
Kansas City,1916,1582,9,Beacon Hill Mission,Churches,,"Beacon Hill Mission, 2810 Hallock.",,
Kansas City,1916,1582,10,Bethel Mission,Churches,,"Bethel Mission, 43 N. 1st, Rev. Alois Sixta, Miss Nathana Clyde, Supt. Sun- day School, 3 p. m.",,
Kansas City,1916,1582,11,Calvary Mission,Churches,,"Calvary Mission, 215 N. 17th.",,
Kansas City,1916,1582,12,Central Baptist Mission,Churches,,"Central Baptist Mission, 327 N. Valley.",,
Kansas City,1916,1582,13,Christian Adventist,Churches,,"Christian Adventist, 2246 Garfield av.",,
Kansas City,1916,1582,14,Christian Catholic Apostolic Church in Zion,Churches,,"Christian Catholic Apostolic Church in Zion, 1618 Stewart av.",,
Kansas City,1916,1582,15,Christian Church,Churches,,"Christian Church, 10th, sw. cor. Has- brook av.",,
Kansas City,1916,1582,16,Christian Church,Churches,,"Christian Church, 24th and Flora av. Rev. William Hancock, pastor. Sun- day services, 11 a. m. and 8 p. m. Sun- day School, 9:30 a. m.",,
Kansas City,1916,1582,17,Christian Faith Bank Church,Churches,,"Christian Faith Bank Church. 9th, nw. cor. New Jersey av.",,
Kansas City,1916,1582,18,Christian Union Church,Churches,,"Christian Union Church, 1226 Gilmore av. Rev. W. A. Johnson, pastor. Sunday services, 11 a. m. and 7:45 p. m. Sunday School, 10 a. m.",,
Kansas City,1916,1582,19,Christian Workers Church,Churches,,"Christian Workers Church 2813 Roose- velt av. Rev. Boley, pastor.",,
Kansas City,1916,1582,20,Church of Christ,Churches,,"Church of Christ, 1209 Homer av.",,
Kansas City,1916,1582,21,Church of God and Saints of Christ,Churches,,"Church of God and Saints of Christ, 1416 N. 10th.",,
Kansas City,1916,1582,22,Church of Psychic Science,Churches,,"Church of Psychic Science. K. of P. Hall, 626 Minnesota av. Rev. Ger- trude Aber. Sunday services, 8 p. m. Wednesday, 2:30 p. m.",,
Kansas City,1916,1582,23,Church of the Ascension (col'd),Churches,,"Church of the Ascension (col'd) Wal- nat, ne. cor. Stewart av.",,
Kansas City,1916,1582,24,Church of the Living God (col'd),Churches,,"Church of the Living God (col'd), 337 Oakland av. Rev. P. W. Kyles, pas- tor. Sunday services, 11 a. m. and 7:45 p. m. Sunday School, 12:30 p. m.",,
Kansas City,1916,1582,25,Church of the Living God (col'd),Churches,,"Church of the Living God (col'd), 2932 N. 6th.",,
Kansas City,1916,1582,26,Deutsche Mission,Churches,,"Deutsche Mission, 10th, sw. cor. Eu- clid av.",,
Kansas City,1916,1582,27,Evangelist Home and Foreign Mission- ary Assn.,Churches,,"Evangelist Home and Foreign Mission- ary Assn., Etta M. Scott, mngr., 253 N. 9th.",,
Kansas City,1916,1582,28,Fellowship House,Clubs,,Fellowship House.. 412 N. 5th. Rev. Athanasius T. Christoff.,,
Kansas City,1916,1582,29,Gospel Hall,Churches,,"Gospel Hall, 1614 Quindaro boul.",,
Kansas City,1916,1582,30,Gospel Mission,Churches,,"Gospel Mission, 1300 N. 3d.",,
Kansas City,1916,1582,31,Holiness Chapel,Churches,,"Holiness Chapel, 10th, nw. cor. Euclid av.",,
Kansas City,1916,1582,32,Holiness Mission,Churches,,"Holiness Mission, 1606 Stewart av.",,
Kansas City,1916,1582,33,Jerusalem Baptist,Churches,,"Jerusalem Baptist, 2922 Nebraska av.",,
Kansas City,1916,1582,34,Kansas City Fellowship House No. 1,Benevolent and Fraternal,,"Kansas City Fellowship House No. 1, 412 N. 5th. No. 2, 22 N. James. Rev. H. H. Shawhan, pres.; A. T. Christoff, supt.; Georgia Allen, kindergarten teacher.",,
Kansas City,1916,1582,35,Life Line Mission,Churches,,"Life Line Mission, 711 Osage av. Rev. Schuyler V. Coe, pastor.",,
Kansas City,1916,1582,36,Lutheran Mission,Churches,,"Lutheran Mission, 37th, se. cor. Powell.",,
Kansas City,1916,1582,37,Mennonite,Churches,,"Mennonite, 3105 Strong av. Rev. J. D. Mininger, pastor. Sunday services, 11 a. m. Allan Bowman, asst. supt. Sunday School, 10 a. m.",,
Kansas City,1916,1582,38,Mennonite Mission,Churches,,"Mennonite Mission, 200 S. 7th. Jacob D. Mininger, supt. Sunday services, 10:45 a. m. and 8 p. m. Sunday School, 2 p. m. Young People's meet- ing. 7 p. m. Prayer meeting, Thurs- day, 8 p. m.",,
Kansas City,1916,1582,1,Morning Star Mission,Churches,,"Morning Star Mission, 5th and Kimball. Rev. P. Marcus Mack.",,
Kansas City,1916,1582,2,Non-Denominational Church,Churches,,"Non-Denominational Church, 5th and Miami av.",,
Kansas City,1916,1582,3,Pentecost,Churches,,"Pentecost, 2501 N. 5th. Rev. H. S. Heady, pastor. Sunday services, 11 a. m. and 7:30 p. m. Sunday School, 10 a. m. Prayer meeting, Wednes- day, 8 p. m.",,
Kansas City,1916,1582,4,Primitive Baptist,Churches,,"Primitive Baptist, 941 S. 26th. Rev. Henry Braun. Sunday services, 11:45 a. m.",,
Kansas City,1916,1582,5,Salvation Army Industrial Store No. 2,Relief Organizations,,"Salvation Army Industrial Store No. 2. Capt. Edward J. Alder, mngr., 816 Osage av.",,
Kansas City,1916,1582,6,"Servian Orthodox, St. George Church",Churches,,"Servian Orthodox, St. George Church, 35 N. 1st. Rev. George Milosavljevic, pastor.",,
Kansas City,1916,1582,7,Slavic Mission,Churches,,"Slavic Mission, 412 N. 5th.",,
Kansas City,1916,1582,8,Spiritual Church of Harmony,Churches,,"Spiritual Church of Harmony. K. of P. Hall, 626 Minnesota av. Mrs. Lou Stanton, speaker. Sunday services, 8 p. m.",,
Kansas City,1916,1582,9,St. Paul's Chapel,Churches,,"St. Paul's Chapel, 520 S. 5th. Rev. Chas. Simms, pastor.",,
Kansas City,1916,1582,10,Union Sunday School,Churches,,"Union Sunday School, 3713 Powell av.",,
Kansas City,1916,1582,11,United Spiritualist Progress Church,Churches,,"United Spiritualist Progress Church, 1449 S. 25th.",,
Kansas City,1916,1582,12,White Eagle Holy Society,Clubs,,"White Eagle Holy Society, 745 Central av. 1st and 3d Sunday afternoons.",,
Kansas City,1916,1582,13,ANCIENT ORDER OF HIBERNIANS,Benevolent and Fraternal,,"ANCIENT ORDER OF HIBERNIANS 747 Minnesota av. Meets 1st and 3d Wednesday evenings. Patrick H. Nugent, pres. James B. Casey, vice- pres.; Alphonsus Quinn, sec.; William J. Barry, treas.; T. Bowes, financier.",,
Kansas City,1916,1582,14,ANCIENT ORDER UNITED WORK- MEN Argentine Lodge No. 90,Benevolent and Fraternal,,"ANCIENT ORDER UNITED WORK- MEN Argentine Lodge No. 90. Thursday. 2105 Silver av. Newton E. Phalp, re- corder.",,
Kansas City,1916,1582,15,"Franklin Lodge, No. 187",Benevolent and Fraternal,,"Franklin Lodge, No. 187. Tuesday, 8 p. m. 624 Minnesota av. Mary Kirch- ner, master workman: Joseph Green, recorder; Edward H. Wheeler, finan- cier: Joseph Green, sec.",,
Kansas City,1916,1582,16,Tau-Ro-Mee Lodge No. 30,Benevolent and Fraternal,,"Tau-Ro-Mee Lodge No. 30. Wednesday. 624 Minnesota av. John G. Johnson, master workman; George A. Rively, financier: O. T. Stephenson, recorder.",,
Kansas City,1916,1582,18,Harmony Lodge No. 18,Benevolent and Fraternal,,"Harmony Lodge No. 18, 2d and 4th Mon- days. 624 Minnesota av.",,
Kansas City,1916,1582,19,Degree of Honor No. 34,Benevolent and Fraternal,,Degree of Honor No. 34. 1st and 3d Thursday. 968 Central av.,,
Kansas City,1916,1582,20,BENEVOLENT AND PROTECTIVE ORDER OF ELKS Wyandotte Lodge No. 440,Benevolent and Fraternal,,"BENEVOLENT AND PROTECTIVE ORDER OF ELKS Wyandotte Lodge No. 440, 727 Minne- sota av. Dr. W. R. Palmer, exalted ruler; Dr. Chas. M. Steaman, treas.; Charles D. Grant, trustee.; Benjamin E. Rively, sec., 26 Thorp.",,
Kansas City,1916,1582,21,BROTHERHOOD OF AMERICAN YEO- MEN,Labor Organizations,,"BROTHERHOOD OF AMERICAN YEO- MEN 626 Minnesota av. Elmer E. Deel, state mngr.; George C. Allis, dist. mngr. 640 Minnesota av.",,
Kansas City,1916,1582,22,Deel Homestead No. 3791,Benevolent and Fraternal,,"Deel Homestead No. 3791, Troup av. and 13th.",,
Kansas City,1916,1582,23,Prosperity Homestead No. 954,Benevolent and Fraternal,,"Prosperity Homestead No. 954. Roy B. Rawlings, foreman: Michael Gallivan, master of ceremonies: Samuel T. Tay- lor, corres.; E. H. Mueller, master of accts.; Mary Zielke, chaplain: Fred T. Anders, drill master, 626 Minnesota av.",,
Kansas City,1916,1582,24,Wyandotte Homestead No. 511,Benevolent and Fraternal,,"Wyandotte Homestead No. 511, every Wednesday, 747 Minnesota av.",,
Kansas City,1916,1582,25,YOUNG MEN'S CHRISTIAN ASSOCIA- TION,Youth Organizations,,"YOUNG MEN'S CHRISTIAN ASSOCIA- TION C. L. Brokaw, pres.; William B. Sutton, treas. 310 Portsmouth Bldg. M. L. Alden, sec. Board of Directors, office 2-6 Husted Bldg.",,
Kansas City,1916,1582,26,"Young Men's Christian Association, Railroad Branch",Youth Organizations,,"Young Men's Christian Association, Railroad Branch. Marcus A. Wolfe, gen'l sec., 1325 S. 27th.",,
Kansas City,1916,1584,1,Bell Phone,Uncategorized,,Bell Phone West 906,,
Kansas City,1916,1584,2,EUREKA STEAM LAUNDRY,Uncategorized,,"EUREKA STEAM LAUNDRY GEO. F. BUEKER, Prop. SHIRT AND COLLAR WORK A SPECIALTY Family Washing Ge Pound 10th and Minnesota Ave., Kansas City, Kas.",,
Kansas City,1916,1584,3,YOUNG WOMEN'S CHRISTIAN AS- SOCIATION (Joint Board of Control),Youth Organizations,,"YOUNG WOMEN'S CHRISTIAN AS- SOCIATION (Joint Board of Control) Mrs. J. A. Prescott, Pres.; Mrs. Katherine Wil- lard Eddy, 1st Vice-Pres.; Miss Emma Hirst, Sec.; Mrs. Charles E. Brown, Treas.; Miss Harriet Shelledy Vance, Gen'l Sec.; Miss Grace E. Miller, Executive Sec. Kansas Center, 6th cor. State av.",,
